1;2;3;4;5;6;7
-44.98974080557336;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.06473064760942;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.78224806646797;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.872605293553306;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.97853839000513;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.90021290214101;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.84221974616368;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.97176475263069;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.97794424925057;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.02526277008346;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.8758205317143;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.921195866949276;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.985864552793444;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.91117060325298;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.01968846525415;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.96810937276329;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.92569249026722;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.86623131929385;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.0929123951206;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.94981337669943;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.90827588112795;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.08828302960855;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.045046202795625;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.89303132407487;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.87510242608002;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.06824590376282;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.942793875982936;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.109870497320166;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.97160898883456;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.955940494924064;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.02076222793501;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.056908562963585;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.09918851785478;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.929962775310884;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.878787119356744;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.013961779133645;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.98847751695104;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.078280581577985;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.106437956512906;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.910580132911505;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.897968312304364;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.010146556780505;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.88846323601807;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.961860301487036;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.07948095071586;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.98365785898469;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.87521236695703;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.08179389840249;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.99259728553931;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.91786653047925;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.01161220973657;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.9611171971858;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.90913890446134;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.91889615561411;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.052964601839285;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.05466354439372;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.89631063553929;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.96086528915102;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.8957807716712;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.811713660751046;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.01936506936512;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.10475619633232;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.95394159130143;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.91140144598626;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.08863481105036;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.88813715610855;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.03135190862249;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.02468782316353;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.10111616468782;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.928747377103235;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.057428558915085;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.94149094863107;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.89235155678935;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.043603870330415;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.82174861556741;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.976475060812945;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.88520916864566;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.027568130032115;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.94730919902402;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.21758496970451;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.029098970034305;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.77760239352077;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.92037637310967;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.96950141136803;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.04493692057257;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.94367226144829;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.85247802567609;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.004616131759086;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.02097419477298;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.00846059781045;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.00465090800722;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.10334344267901;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.01220199834322;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.980500717887296;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.068744691119086;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.91453947362933;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.09083529578001;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.975283175022334;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.106728639908425;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.96493476270762;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.985726694988166;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.049489400193295;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.93126336056345;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.962307498445;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.05161300085438;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.93160068970151;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.7653511769112;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.89126239601561;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.908362259466635;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.84182242836275;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.95417307318716;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.10851994489563;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.06538477064643;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-44.92459540875552;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
-45.11908064853682;-2.4460069757387832;-1.579955544467476;-1.1541331906783137;-0.8657034482548209;-0.6322618189472752;-0.40813866534689786
