x;y
5.95398806948561e-09;5.5141214938575584e-05
5.953988097228841e-09;5.514121493861134e-05
5.953988094418495e-09;5.514121493861014e-05
5.953988089109738e-09;5.514121493860547e-05
5.953988094329213e-09;5.5141214938600195e-05
5.953988104153674e-09;5.5141214938623275e-05
5.953988065575689e-09;5.514121493854017e-05
5.953988070604409e-09;5.514121493854302e-05
5.953988118238207e-09;5.514121493863612e-05
-0.0007950090177983626;-0.0012890822403791838
0.0012279357107463583;-0.00021586073532627785
5.953988073015872e-09;5.5141214938767684e-05
5.953988099878547e-09;5.5141214938735666e-05
5.953988072907065e-09;5.514121493854991e-05
5.953988095102228e-09;5.5141214938604485e-05
5.953988093466728e-09;5.514121493861484e-05
5.953988085762973e-09;5.514121493860635e-05
5.9539880858184535e-09;5.514121493858607e-05
5.953988077430669e-09;5.514121493859236e-05
5.953988085046407e-09;5.514121493861604e-05
5.953988080129292e-09;5.514121493862306e-05
5.953988075938828e-09;5.5141214938616906e-05
5.953988081482671e-09;5.5141214938609e-05
5.95398808697287e-09;5.514121493861254e-05
5.9539880310921205e-09;5.514121493853011e-05
5.953988025977757e-09;5.514121493838637e-05
5.953988035423178e-09;5.514121493843002e-05
5.953988082825795e-09;5.51412149386077e-05
5.953988099320118e-09;5.514121493858211e-05
5.953988138192453e-09;5.5141214938677736e-05
5.953988120355197e-09;5.514121493864459e-05
5.953988116688763e-09;5.514121493865182e-05
5.953988091970835e-09;5.51412149385811e-05
-0.0007950090177982377;-0.0012890822403791304
0.0012279357107463642;-0.00021586073532631076
5.953988096106135e-09;5.5141214938746515e-05
5.9539881293334e-09;5.5141214938716374e-05
5.953988099931577e-09;5.514121493860691e-05
5.953988036008193e-09;5.514121493855689e-05
0.00048156829963956927;0.0033021248345645
5.953988063522111e-09;5.5141214938561333e-05
5.953988058337314e-09;5.5141214938560534e-05
5.953988083890143e-09;5.5141214938568245e-05
5.953988069603628e-09;5.5141214938552504e-05
5.953988063188537e-09;5.514121493855331e-05
5.953988064161805e-09;5.514121493854834e-05
5.9539880614502355e-09;5.514121493855374e-05
5.953988065899273e-09;5.51412149385585e-05
5.953988012646576e-09;5.5141214938467245e-05
5.953988029854751e-09;5.514121493848988e-05
5.953988011429192e-09;5.51412149383205e-05
5.953988033412696e-09;5.514121493847911e-05
5.953988049166449e-09;5.514121493854469e-05
5.953988035574462e-09;5.514121493844705e-05
5.953988078461401e-09;5.514121493859752e-05
5.95398808218533e-09;5.514121493858192e-05
5.9539881083959314e-09;5.514121493861822e-05
-0.0007950090177979339;-0.001289082240378964
0.001227935710746379;-0.0002158607353266605
5.953988108523123e-09;5.514121493856349e-05
5.953988072022175e-09;5.514121493852683e-05
5.95398811747521e-09;5.514121493859711e-05
5.953988084206061e-09;5.5141214938608625e-05
5.953988050105836e-09;5.5141214938538775e-05
5.9539880571389254e-09;5.514121493854509e-05
5.953988043600018e-09;5.514121493850288e-05
5.953988042432528e-09;5.5141214938497853e-05
5.95398806242484e-09;5.5141214938544806e-05
5.953988086682395e-09;5.5141214938575896e-05
5.953988087308162e-09;5.514121493855814e-05
5.953988061735801e-09;5.514121493854684e-05
5.953988057960501e-09;5.514121493855603e-05
5.953988037819493e-09;5.5141214938491165e-05
5.953988032087127e-09;5.5141214938500855e-05
5.953988030663849e-09;5.5141214938493496e-05
5.9539880270961665e-09;5.514121493849773e-05
5.9539880545059525e-09;5.514121493852844e-05
5.95398806621874e-09;5.5141214938557505e-05
5.953988070337054e-09;5.514121493856881e-05
5.953988067253562e-09;5.514121493856215e-05
5.953988074449458e-09;5.5141214938584386e-05
-0.0007950090177978661;-0.0012890822403791157
0.0012279357107463848;-0.00021586073532663786
5.953988104631412e-09;5.514121493853687e-05
5.953988082410523e-09;5.51412149385285e-05
5.953988093298215e-09;5.514121493852913e-05
5.953988110815982e-09;5.514121493861013e-05
5.95398808273594e-09;5.514121493857683e-05
5.9539880726304136e-09;5.5141214938589225e-05
5.9539880651141435e-09;5.514121493855791e-05
5.9539880655804235e-09;5.5141214938551034e-05
5.953988091606094e-09;5.5141214938564796e-05
5.953988088541956e-09;5.514121493857555e-05
5.953988087473335e-09;5.5141214938574825e-05
5.953988059564409e-09;5.514121493851148e-05
5.9539880609453476e-09;5.514121493852794e-05
5.9539880624111e-09;5.514121493855023e-05
5.9539880365734535e-09;5.5141214938503945e-05
5.953988036471759e-09;5.5141214938403094e-05
5.953988058594472e-09;5.5141214938516386e-05
5.95398807358342e-09;5.514121493857768e-05
5.953988073753405e-09;5.5141214938586135e-05
5.953988072629687e-09;5.514121493859215e-05
