x;y
0.3802926630407575;0.27112343572006403
0.3385361915494491;0.06290679698486915
0.367058764270909;0.17657042906391993
0.12971884405423922;0.6133282637850113
0.3384471457639323;0.1006358790908199
0.14834604372040883;0.351421841440159
0.3067724134116855;0.11985032271084922
0.15922093840921725;0.3234008387308105
0.1820593819968733;0.36293199648496544
0.17606076855248437;0.4934512842152787
0.20179742728748903;0.12424053473682029
0.2454561508091771;0.2041817718112154
0.3103640862622538;0.3154265163799068
0.20167022168246626;0.16159507130179335
0.19386392392435434;0.3801277440317781
0.20928542105201187;0.3567160676463947
0.20854337595453976;0.1666773016385504
0.26185363296894903;0.29699420974725904
0.40728581504557687;0.08431037822795195
0.14416341098600358;0.17760661670395833
0.1055153010195423;0.21784419133199132
0.017811961322937313;0.23216666452529494
0.24305612455258208;0.30156360099269086
0.4097932938791988;0.06574485272709481
0.3324917223744595;0.20157463492246724
0.3154689930613963;0.3009550827539766
0.23546468115329935;0.3055970844456435
0.2924186189815532;0.1415799789955739
0.2711579946916355;0.26594267731866383
0.25714820064458077;0.12547774282950533
0.35153677345889356;0.21533457986094248
0.14433167286384344;0.3675443779927762
0.29174201747508666;0.2562235479542049
0.3401640907859255;0.18838847294735692
0.2490899409005924;0.2319341547888131
0.2582834774198952;0.21317769360400338
0.18712363875107094;0.23905545583983645
0.09233360413700456;0.13571719981962846
0.16055769968478978;0.10368060747326606
0.18638022970546306;0.2316068292350055
0.14938409299804128;0.13741123520519696
0.10330736699003566;0.331395188443139
0.370119716092329;0.2884434200988999
0.17100653508151473;0.2556492837206938
0.16863669670949372;0.2120159793453672
0.33922190414708936;0.19559141977637745
0.0;0.23048204943011905
0.16906012291556363;0.30873023829753593
0.09958110118331905;0.18846480810036348
0.150447191527201;0.1707325822010325
0.07768608539502728;0.15309573139739294
0.12359129775278041;0.10794216060502361
0.07602845941367659;0.1667029901055185
0.2794665924961787;0.17663834453427726
0.20042510490163518;0.14372872766959663
0.07041225779181062;0.20748430465368872
0.35154999550090676;0.15564607205762082
0.20900178194843444;0.25831982622190647
0.08603593049915503;0.12866757707923462
0.0;0.25669850546975553
0.0018205499679460448;0.31665365141396284
0.0;0.3414966632056935
0.22627481051538845;0.31316683506867626
