x;y
0.027045644335741238;0.020884730674335716
0.029526879474595008;0.024020088636853003
-0.005499293644749728;-0.008521180726528538
-0.005495773220593497;-0.008518769723673119
0.003407698441521551;-0.005874733799091466
-0.005477628702991155;-0.008506343406052719
-0.005522411541358032;-0.008537013127159378
-0.005545807610677111;-0.008553036130784855
-0.005480599118255547;-0.00850837772321126
-0.005599719423224365;-0.008589957936817666
-0.0028267847054084527;-0.006690899415420982
0.004068632675413096;-0.001968415884005717
-0.005554972771041251;-0.008559312888834526
-0.00532937211560517;-0.008404809035878131
-0.00550972300444812;-0.008528323381249635
-0.0055624972075971665;-0.008564466080950031
-0.004002234692616047;-0.007495909611173525
-0.005545808302823946;-0.008553036542139946
-0.005540401112216125;-0.00854933344624442
-0.0055883008903513;-0.008582137857596263
-0.005561082228138296;-0.008563497004393836
-0.00400223480662859;-0.007495910105719035
-0.004002234851942163;-0.0074959103023122895
-0.00400223452580346;-0.007495908887692719
-0.005566369897575642;-0.008567118265841773
-0.0055651332514875945;-0.008566271358639998
-0.00552758496516028;-0.008540556196297558
-0.005537238649747845;-0.008547167599066244
-0.005572751062729565;-0.008571488504424392
-0.005601354646189012;-0.008591077832991
-0.005525337958439609;-0.00853901731171633
-0.005504959236079496;-0.008525060829089975
-0.002849738588393612;-0.006706619101547634
-0.005581903191024887;-0.00857775633788215
-0.005464237193417526;-0.008497172109188052
-0.005321915550638027;-0.008399702323388315
-0.005122597207609368;-0.00826319805388767
-0.00551303332845042;-0.008530590466374301
-0.005595000372476872;-0.008586726054997834
-0.005248239744106412;-0.008349245040113288
-0.005536014475553818;-0.008546329232478354
-0.005548975347041117;-0.008555205498588432
-0.005398106253836895;-0.008451881947127362
-0.005563925194875187;-0.008565444030202072
-0.00556770603980055;-0.008568033378638592
-0.0055744475484521385;-0.008572650356758948
0.0518029644754387;-0.032354482974599225
-0.00553335871837754;-0.008544510403344772
-0.005104197036523702;-0.008250596594916957
-0.00554760400677834;-0.008554266407373754
-0.005504394635492369;-0.00852467418854765
-0.0053731867791818495;-0.008434815743432687
-0.005173092783615493;-0.008297780228522626
-0.005508132406789001;-0.008527234040139059
-0.004002234844953379;-0.007495910271999287
0.0040686326756901245;-0.001968415883754465
-0.005575463986856357;-0.008573346392347326
0.004068632675794883;-0.0019684158835739014
-0.005508282787589391;-0.008527337013125158
-0.005518848872344281;-0.008534573288342203
-0.00551484512001674;-0.008531831248045223
-0.005485528910977843;-0.008511753876410948
0.0012217895109238636;-0.009686513547361964
-0.005417165992389292;-0.008464935143877646
-0.005472883512734293;-0.008503093618998876
-0.005540697575729825;-0.008549536448292832
0.0008422318636523294;-0.006853363946556512
-0.0055208282868641715;-0.008535928906171969
-0.005301005019448526;-0.008385381678729393
0.012528202403724306;0.001675893759259012
-0.030907423741088014;-0.00022035511855515992
-0.01823210192204031;-0.0033819178146682503
0.011058615876175609;-0.03426332510338237
0.01136095486611247;-0.032076678368225205
0.011058615904306738;-0.034263325215621504
-0.03090742374533613;-0.00022035529339466836
0.013881890739623695;-0.015621330077928057
0.01105861587619343;-0.03426332510340645
0.011058615874352376;-0.03426332515446167
0.013881890761983465;-0.015621330056429919
0.011058615876193435;-0.03426332510340614
-0.01526962669738081;-0.012905780350989333
0.011360954867321704;-0.032076678404906994
-0.030907423694668763;-0.00022035492079119828
-0.018232101905260343;-0.0033819178394185914
-0.011329871764887632;-0.005103518242796067
-0.03090742369466135;-0.00022035492083153293
0.013428970537103433;0.009720035067173139
-0.03090742369466895;-0.0002203549207910535
-0.03090742375699349;-0.00022035526437023066
0.011360954859755775;-0.03207667831929182
-0.03090742369466883;-0.0002203549207910936
-0.030907423733994903;-0.0002203550563122056
-0.030907423746265674;-0.00022035513581382466
-0.01823210192195361;-0.00338191781492283
0.011058615864202677;-0.034263325087431296
0.011360954866126961;-0.03207667836858278
0.01105861590420945;-0.0342633252160362
-0.03090742374589799;-0.00022035529381862266
0.013881890739730538;-0.015621330077821264
0.011058615864220555;-0.03426332508745521
0.011058615874545692;-0.034263325156322286
0.013881890761855316;-0.015621330056550942
0.011058615864202839;-0.03426332508743145
-0.015019696113586525;-0.013108524747515901
0.011360954867322597;-0.03207667840458282
-0.03090742368338251;-0.00022035498150440105
-0.018232101905188567;-0.003381917839650708
-0.011329871764951756;-0.005103518242809961
-0.030907423683375037;-0.00022035498154470746
0.013428970537046619;0.009720035067115896
-0.03090742368337504;-0.00022035498154495653
-0.03090742375833739;-0.00022035526684531268
0.011360954859842672;-0.03207667831993215
-0.03090742368337518;-0.00022035498154479065
-0.030907423737410913;-0.00022035506706584966
-0.030907423773739874;-0.00022035522630331985
-0.018232101921486416;-0.0033819178163085107
0.011058615876338645;-0.034263325118398164
0.011360954866203853;-0.03207667837048871
0.011058615903725906;-0.03426332521824069
-0.030907423748861407;-0.00022035529602991728
0.013881890740300561;-0.01562133007725166
0.01105861587633857;-0.03426332511839828
0.011058615875648135;-0.034263325166196006
0.013881890761171942;-0.01562133005719728
0.011058615876320448;-0.03426332511835203
-0.013706061045764176;-0.014174149230269616
0.011360954867326968;-0.03207667840285444
