x;y
0.0144191;-0.0751195
0.0168308;-0.0754873
0.0516912;-0.132524
0.0740569;-0.157537
0.0379483;-0.0889754
0.0187835;-0.0809307
0.0797355;-0.159815
0.0207291;-0.0936533
0.0127921;-0.0740778
0.0297439;-0.0978984
0.00283333;-0.0485886
-0.00158925;-0.043639
0.0622933;-0.136951
0.0123985;-0.0821319
0.0159088;-0.0742059
0.0285791;-0.0836415
0.00577416;-0.054237
0.0737827;-0.13809
0.027561;-0.10131
0.0502305;-0.120879
0.0452371;-0.117808
0.00160073;-0.049613
0.000161085;-0.0480423
0.0137115;-0.0632138
0.0778301;-0.140443
0.0562497;-0.115574
0.056974;-0.134327
0.0369966;-0.0956336
0.0252184;-0.0953281
0.0276197;-0.0955187
0.0697147;-0.13623
0.0656438;-0.134881
0.0112347;-0.0581378
0.0676085;-0.140347
0.057569;-0.133761
0.0414033;-0.131466
0.00783618;-0.0942625
0.0229567;-0.100335
0.0369336;-0.105961
0.0258176;-0.114157
0.0253054;-0.0821448
0.0854216;-0.162838
0.062902;-0.155327
0.0404961;-0.0973894
0.0322323;-0.103199
0.0231486;-0.0930089
0.0152227;-0.0451153
0.04026;-0.115568
0.00599697;-0.0922424
0.0187154;-0.0914012
0.0353382;-0.114202
0.0231524;-0.0943843
0.0140968;-0.101168
0.0220352;-0.0812366
0.000382929;-0.0482833
-0.00288028;-0.0422103
0.0910733;-0.166554
-0.00311548;-0.041951
0.0334963;-0.0944441
0.0163119;-0.0929129
0.0487239;-0.112021
0.0449654;-0.111067
0.00276867;-0.0365543
0.037545;-0.110845
0.0300111;-0.0938367
0.0524909;-0.11353
0.0390462;-0.0925012
0.0143556;-0.0907336
0.00667856;-0.0756591
0.015294;-0.0529681
-0.0364712;-0.0551153
-0.00878337;-0.0752345
-0.079274;-0.0312962
-0.0597332;-0.0331864
-0.116834;-0.0089011
-0.0439558;-0.0596886
-0.13598;-0.0259797
-0.079274;-0.0312962
-0.066735;-0.028901
-0.126794;-0.0209456
-0.079274;-0.0312962
-0.0712763;-0.0367878
-0.0452507;-0.0318753
-0.0372554;-0.050879
-0.0279646;-0.0744575
-0.0028543;-0.0540524
-0.0372554;-0.050879
-0.0341775;-0.0352659
-0.0372554;-0.050879
-0.0368317;-0.0674943
-0.0674228;-0.0385724
-0.0372554;-0.050879
-0.0293637;-0.0532365
-0.036228;-0.0553615
-0.00852478;-0.0755028
-0.079069;-0.0314936
-0.0595221;-0.0333952
-0.11668;-0.00904217
-0.0436825;-0.0599622
-0.13581;-0.0261353
-0.079069;-0.0314936
-0.066528;-0.0291034
-0.126611;-0.0211147
-0.079069;-0.0314936
-0.0710797;-0.0369776
-0.0450407;-0.0320854
-0.0370223;-0.0511149
-0.0277006;-0.0747258
-0.00262095;-0.0542987
-0.0370223;-0.0511149
-0.0339822;-0.0354623
-0.0370223;-0.0511149
-0.0365503;-0.0677791
-0.0672224;-0.0387675
-0.0370223;-0.0511149
-0.0291218;-0.0534854
-0.034892;-0.0567165
-0.00710605;-0.076979
-0.0779414;-0.0325804
-0.0583623;-0.0345451
-0.115832;-0.00982041
-0.0421821;-0.0614656
-0.134878;-0.0269915
-0.0779414;-0.0325804
-0.06539;-0.0302183
-0.125599;-0.0220454
-0.0779414;-0.0325804
-0.0699986;-0.0380241
-0.0438864;-0.0332433
-0.0357423;-0.0524134
-0.026251;-0.0762019
-0.00134111;-0.0556543
-0.0357423;-0.0524134
-0.0329093;-0.0365461
-0.0357423;-0.0524134
-0.0350059;-0.0693436
-0.0661209;-0.0398422
-0.0357423;-0.0524134
-0.0277935;-0.0548559
-0.0329469;-0.0586967
-0.00504464;-0.0791356
-0.0762943;-0.0341708
-0.0566708;-0.0362277
-0.114589;-0.0109632
-0.0399985;-0.063656
-0.133512;-0.0282432
-0.0762943;-0.0341708
-0.0637286;-0.0318509
-0.124117;-0.0234054
-0.0762943;-0.0341708
-0.0684196;-0.0395582
-0.0422037;-0.0349396
-0.0338781;-0.0543127
-0.0241425;-0.0783571
0.000517406;-0.057636
-0.0338781;-0.0543127
-0.0313455;-0.0381387
-0.0338781;-0.0543127
-0.0327595;-0.0716226
-0.0645134;-0.0414161
-0.0338781;-0.0543127
-0.0258599;-0.0568596
-0.0302246;-0.0614789
-0.00216772;-0.0821638
-0.0739794;-0.0364099
-0.0542978;-0.0385963
-0.112834;-0.0125795
-0.0369447;-0.0667222
-0.131584;-0.0300041
-0.0739794;-0.0364099
-0.0613951;-0.0341515
-0.122028;-0.0253174
-0.0739794;-0.0364099
-0.0662;-0.0417234
-0.0398447;-0.0373306
-0.0312681;-0.0569842
0.0031094;-0.0604208
-0.0312681;-0.0569842
-0.0291533;-0.0403918
-0.0312681;-0.0569842
-0.0296208;-0.0748119
-0.0622565;-0.043634
-0.0312681;-0.0569842
-0.0231549;-0.0596764
0.0055325;0.0582415
0.00601534;0.0576032
0.00665734;0.0567489
0.00803995;0.0548905
0.0105079;0.0515219
0.00486762;0.0507679
0.00538281;0.0500845
0.00606786;0.0491708
0.00754323;0.0471858
0.0101766;0.0435959
0.00320645;0.079866
0.00361087;0.0793421
0.00414847;0.0786394
0.00530589;0.0771049
0.00737156;0.0743064
0.0202336;0.0999766
0.0206137;0.0994592
0.0211185;0.0987647
0.0222037;0.0972466
0.0241355;0.0944736
0.02075;0.0817712
0.021189;0.081162
0.0217722;0.0803459
0.0230266;0.0785676
0.0252613;0.0753358
0.0208659;0.0672769
0.0213591;0.0665857
0.0220145;0.0656612
0.0234245;0.0636513
0.0259367;0.060013
0.0182877;0.102691
0.0186614;0.102184
0.0191577;0.101504
0.0202245;0.100017
0.0221234;0.0972995
0.0263133;0.124271
0.0266797;0.123737
0.0271661;0.123021
0.0282107;0.121457
0.0300683;0.118603
0.0176197;0.137891
0.0179252;0.137487
0.0183302;0.136943
0.0191989;0.135749
0.02074;0.133554
0.00445161;-0.0105993
0.00502222;-0.0112654
0.00578125;-0.012156
0.00741675;-0.0140913
0.0103372;-0.0175912
0.00469253;-0.0108757
0.00526391;-0.0115427
0.00602397;-0.0124347
0.00766165;-0.0143727
0.0105859;-0.0178775
0.0194548;0.0694848
0.019942;0.0688029
0.0205895;0.0678907
0.0219824;0.0659074
0.0244646;0.0623166
0.000873115;0.0562179
0.00136361;0.0555752
0.00201586;0.0547154
0.00342071;0.0528461
0.00592894;0.0494608
0.00230956;0.0547859
0.00280228;0.0541414
0.00345746;0.0532791
0.00486854;0.0514044
0.00738757;0.0480092
0.000396991;0.080746
0.000794927;0.0802371
0.0013239;0.0795545
0.00246271;0.0780637
0.00449518;0.0753437
-0.00199138;0.0827227
-0.00159868;0.0822221
-0.00107667;0.0815507
4.72134e-05;0.080084
0.00205321;0.0774081
0.0187693;0.0968679
0.0191554;0.0963466
0.0196682;0.095647
0.0207704;0.0941184
0.0227327;0.0913278
0.0184093;0.0822914
0.0188432;0.0816968
0.0194196;0.0809002
0.0206592;0.0791642
0.0228674;0.0760084
0.0182407;0.0681164
0.0187268;0.0674441
0.0193726;0.0665446
0.0207621;0.0645889
0.0232377;0.0610473
0.0177001;0.0690052
0.0181837;0.0683367
0.0188262;0.0674423
0.0202085;0.0654976
0.0226714;0.0619756
0.0232062;0.131527
0.0235555;0.131025
0.0240191;0.130351
0.0250144;0.128879
0.0267833;0.126191
0.0152923;0.0874147
0.0156986;0.0868636
0.0162385;0.0861246
0.0173995;0.0845116
0.0194682;0.0815717
0.0142493;0.100847
0.0146155;0.100358
0.0151018;0.0997025
0.0161472;0.0982677
0.0180086;0.0956435
-0.00728024;0.060775
-0.00682256;0.0601967
-0.00621394;0.0594227
-0.00490293;0.0577379
-0.00256154;0.0546813
-0.00984096;0.0698345
-0.0094155;0.0693013
-0.00884976;0.068587
-0.00763119;0.0670303
-0.00545483;0.0642
-0.0067908;0.0573658
-0.00632;0.0567694
-0.00569392;0.0559713
-0.00434526;0.0542352
-0.00193669;0.0510883
-0.00850616;0.0829215
-0.00812462;0.0824494
-0.00761743;0.0818159
-0.00652547;0.0804318
-0.00457633;0.077905
-0.00863896;0.0781803
-0.00823731;0.0776758
-0.00770331;0.0769994
-0.00655332;0.0755235
-0.00449986;0.0728348
-0.0129127;0.0825744
-0.0125304;0.0821027
-0.0120221;0.0814699
-0.0109276;0.0800881
-0.00897315;0.0775673
0.0115422;0.102622
0.011905;0.10215
0.0123868;0.101515
0.013422;0.100128
0.0152641;0.0975924
0.0114979;0.0844946
0.0119159;0.0839398
0.0124711;0.0831962
0.0136652;0.0815751
0.0157918;0.078626
0.0105924;0.0697094
0.0110633;0.0690775
0.011689;0.068232
0.013035;0.0663933
0.0154337;0.0630619
0.0192811;0.14114
0.0196068;0.140685
0.0200387;0.140073
0.0209654;0.138736
0.0226103;0.136291
0.0179307;0.142578
0.0182523;0.14213
0.0186789;0.141528
0.0195941;0.140213
0.0212186;0.137806
-0.00766424;-0.00671335
-0.00712298;-0.00732137
-0.00640283;-0.00813472
-0.00485047;-0.00990292
-0.00207628;-0.0131039
0.00747398;0.0980182
0.00783303;0.0975582
0.00830984;0.0969404
0.00933469;0.0955883
0.0111591;0.0931138
0.00494537;0.086316
0.00534651;0.0857881
0.00587948;0.0850804
0.00702605;0.0835359
0.00906978;0.0807217
0.0146795;0.0996527
0.0150586;0.0991449
0.0155621;0.0984635
0.0166445;0.0969747
0.0185713;0.0942569
0.0178749;-0.0598076
0.018689;-0.0607344
0.0197707;-0.0619681
0.0220955;-0.064628
0.0262265;-0.0693756
-0.0250338;-0.042258
0.0244138;-0.0216461
0.00255241;-0.0410377
0.0303115;-0.0469157
-0.00695827;-0.043438
-0.0513094;-0.0491305
-0.0382307;-0.0508052
-0.0103821;-0.0670134
-0.0280924;-0.0565235
-0.0252387;0.0847901
0.0422216;-0.0904485
0.0365509;-0.0864392
-0.00408986;0.0906841
0.00599427;0.104531
0.00942872;0.0877696
0.0312987;-0.0618258
0.02007;-0.0663111
-0.0515495;-0.0490179
-0.0142032;0.0686934
-0.0174669;0.0687587
-0.0075597;-0.0473859
-0.029394;0.0339706
0.00536376;-0.0574647
-0.00876823;-0.0542971
-0.000302438;-0.0536793
-0.0290227;0.0488932
0.00140098;-0.0592071
0.0158375;0.110316
0.00724826;0.0801383
0.00978086;0.0586789
0.00701178;0.0760234
0.0161527;0.137233
0.0154501;0.13046
0.0131712;0.12298
0.0112921;0.111696
0.0180047;0.100609
0.00254136;0.0527144
0.0176024;0.140619
0.00309551;0.0779356
0.0207288;0.0667422
0.0162048;0.109809
0.00766915;0.079569
0.0102503;0.0580509
0.00744;0.0754467
0.0164789;0.136778
0.0157937;0.129975
0.0135228;0.122488
0.0116665;0.111172
0.018387;0.100087
0.00304533;0.0520524
0.0179311;0.140157
0.00350863;0.0773975
0.0212197;0.0660596
0.0166925;0.109129
0.00822844;0.0788059
0.0108744;0.0572099
0.00800909;0.0746739
0.0169116;0.136166
0.0162498;0.129323
0.0139897;0.121828
0.0121637;0.110469
0.0188947;0.099387
0.00371548;0.0511671
0.0183671;0.139537
0.00405782;0.0766759
0.021872;0.0651463
0.0177412;0.107641
0.00943188;0.077142
0.0122176;0.0553783
0.00923373;0.072989
0.0178406;0.134828
0.0172293;0.127899
0.0149925;0.120385
0.0132323;0.108934
0.0199863;0.0978567
0.00515882;0.049243
0.0193028;0.138183
0.00524028;0.0751013
0.0232751;0.063161
0.0196087;0.104922
0.0115776;0.074114
0.0146132;0.052053
0.0114176;0.0699238
0.0194914;0.132377
0.0189707;0.125298
0.0167765;0.11775
0.0151348;0.106137
0.0219298;0.0950636
0.00773536;0.0457612
0.0209642;0.135708
0.00735084;0.0722322
0.0257747;0.0595668
-0.0103135;0.0121199
-0.0103135;0.0121199
-0.0103135;0.0121199
-0.00823923;0.0103914
-0.0116898;0.013769
-0.0116898;0.013769
-0.0116898;0.013769
-0.0114776;0.0135155
-0.0114776;0.0135155
-0.0114776;0.0135155
-0.00862211;0.0100785
-0.00862211;0.0100785
-0.00862211;0.0100785
-0.00652852;0.00832319
-0.0257666;0.0480389
-0.0251003;0.0475857
-0.0213656;0.0449234
-0.0268505;0.0493388
-0.0261885;0.0488917
-0.0224784;0.0462642
-0.0266835;0.0491394
-0.0260208;0.0486913
-0.0223069;0.0460585
-0.0244327;0.0464221
-0.0237612;0.0459614
-0.0199964;0.0432561
-0.0214313;0.0597669
-0.0201866;0.0588598
0.00348856;0.0138288
-0.00644425;0.0168805
0.00184278;0.0159757
0.00209664;0.0156451
0.00550874;0.011182
-0.00806536;0.0189735
-0.00781537;0.0186513
-0.00445281;0.0142999
-0.0182398;0.0514261
-0.0113602;0.0540358
-0.0212344;0.0545241
-0.019308;0.0528168
-0.0166865;0.0493914
-0.0224479;0.0560896
-0.0222608;0.0558491
-0.0197418;0.0525846
0.0160997;0.0810856
0.0149835;0.0827035
0.0151557;0.0824553
0.0174703;0.0790739
-0.00614926;0.0799864
-0.00723571;0.0814749
-0.00706819;0.0812465
-0.0048139;0.078137
-0.00862716;0.0851453
-0.00862716;0.0851453
-0.00959944;0.08641
-0.00959944;0.08641
-0.00944946;0.0862161
-0.00944946;0.0862161
-0.00743328;0.0835697
-0.00743328;0.0835697
0.00252069;-0.0733307
-0.00147788;-0.0378222
-0.00762473;-0.0309382
0.0018385;-0.0525723
0.00888951;-0.0603952
0.0036521;-0.0545754
0.00825744;-0.0732267
0.00653152;-0.0713539
0.014134;-0.0796253
0.00621658;-0.0710126
-0.00254759;-0.0401636
-0.00732785;-0.0303828
-0.0129636;-0.0240956
-0.00738169;-0.0312079
-0.0116913;-0.0255048
-0.000872797;-0.042027
-0.00228941;-0.0404502
-0.00604766;-0.0326926
0.00397302;-0.0474604
0.00211819;-0.0528807
-0.0131954;-0.0238398
-0.000186314;-0.0589717
-0.018103;-0.091145
0.00585007;-0.0553692
-0.00404754;-0.069829
-0.00662098;-0.0745184
0.00362808;-0.0597615
0.00136233;-0.0641239
-0.0166293;-0.0926266
0.00942952;-0.0523757
0.0199184;-0.0589129
0.0190816;-0.0547658
-0.0118214;-0.0799554
0.00109673;-0.0603577
0.0230154;-0.0400707
0.00501597;-0.0612784
0.0108135;-0.0459026
0.0184185;-0.0572249
0.0244653;-0.0517642
0.0243384;-0.0416101
-0.0141624;-0.0881865
0.00811376;-0.05091
-0.00279151;-0.0763891
0.00554815;-0.0488302
0.0265723;-0.0318576
0.0210186;-0.0474137
0.00676496;-0.0501725
-0.00798746;-0.0730879
0.0120835;-0.0473305
-0.000914413;-0.0684474
-0.00538634;-0.0684127
0.00738383;-0.0503875
-0.0104141;-0.0814063
-0.0156098;-0.0867168
0.000547031;-0.0700145
0.0230901;-0.0502057
0.00720189;-0.0568608
0.0125322;-0.0419283
0.0224159;-0.0490171
0.0253417;-0.0304012
0.0259788;-0.0342806
0.0205553;-0.0564326
0.0247253;-0.0328034
-0.00430867;-0.0747851
0.0137776;-0.0433419
0.0060675;-0.0489086
0.0027868;-0.065666
0.00823022;-0.0478495
0.00850224;-0.0481571
0.00898747;-0.0487062
0.00999406;-0.0498477
0.0150877;-0.055661
0.0246919;-0.0667241
0.0557287;-0.102768
0.00231063;-0.0257707
0.00295766;-0.0265099
0.00381842;-0.0274968
0.0081865;-0.0325552
0.0162308;-0.0419576
0.0434663;-0.0744478
0.00328395;-0.0327008
0.00417883;-0.0337182
0.00261117;-0.0319384
0.00871726;-0.0389242
0.0173212;-0.0489257
0.0445357;-0.0809739
0.00421042;-0.0307508
0.0103222;-0.0378124
0.0189329;-0.0479222
0.0471492;-0.0814872
0.0211478;-0.0578331
0.0507691;-0.0925118
0.00556884;-0.0398855
0.00723361;-0.041776
0.0120471;-0.0472903
0.002333;-0.0257431
0.0221027;-0.0186518
0.0232278;-0.0199818
0.0212915;-0.0232875
0.0224584;-0.0246593
0.0178962;-0.0421192
0.0192457;-0.0436652
0.0196577;-0.032789
0.0209146;-0.0342489
0.0188416;-0.0376444
0.0201469;-0.0391507
0.0164267;-0.0518536
0.017879;-0.0534937
0.0172182;-0.0584771
0.0157112;-0.0567878
0.0204374;-0.0280681
0.0216493;-0.0294845
0.0173377;-0.0473358
0.0187429;-0.0489352
-0.00454128;-0.0881723
0.0111089;-0.0746747
-0.00687931;-0.0635256
-0.000897875;-0.059487
-0.00238882;-0.0705866
0.00174631;-0.0544949
-0.000217782;-0.0448344
-0.0200632;-0.0290286
-0.0146968;-0.0348799
-0.00276446;-0.04943
-0.000660437;-0.0724635
-0.00346872;-0.0439075
-0.0057825;-0.041402
0.00371791;-0.0837648
-0.00143435;-0.0462942
-0.0108279;-0.0421383
-0.00227675;-0.0579666
-0.011422;-0.058618
-0.0123723;-0.0466663
0.00430454;-0.0670993
-0.00655839;-0.035451
-0.0145877;-0.0732161
-0.0129036;-0.074978
-0.0176962;-0.026233
-0.00830422;-0.0682973
0.00540881;-0.085593
-0.00142504;-0.055856
-0.00678796;-0.0351971
0.00278964;-0.0546426
-0.0016819;-0.0555747
0.00607847;-0.0519758
-0.00212236;-0.0708752
-0.0198516;-0.0292562
-0.00650819;-0.0702155
0.00422904;-0.0562555
-0.0186891;-0.0305118
-0.00529805;-0.0368504
0.00139877;-0.046654
-0.00806831;-0.0513675
-0.00802557;-0.080129
-0.0136271;-0.0453116
0.00340946;-0.0834319
0.00480566;-0.0627497
-0.00728209;-0.0397354
-0.0127474;-0.0572011
-0.00802732;-0.0685925
0.00252727;-0.0543495
0.00915016;-0.0618181
-0.0162798;-0.0277792
-1.56297e-05;-0.0574045
-0.0149595;-0.0376093
3.13925e-05;-0.0451141
-0.00705102;-0.0399913
-0.00296355;-0.0898407
-0.00482892;-0.087869
-0.0138557;-0.0450659
-0.00131444;-0.0758015
-0.00322804;-0.0441733
-0.00190708;-0.0456373
0.00402349;-0.066789
-0.00432129;-0.0477023
-0.0121662;-0.0323246
0.0026168;-0.0507042
-0.0163824;-0.0360698
-0.000977815;-0.0417029
0.00584591;-0.0688057
0.011173;-0.0918592
-0.0143281;-0.073487
-0.0129889;-0.0569439
-0.0174781;-0.0264704
0.0038214;-0.0647447
-0.0161632;-0.0363061
-0.00252802;-0.0576905
-0.00408137;-0.0479677
0.0043386;-0.0779443
0.00242601;-0.0955828
0.00962131;-0.0381314
0.00986818;-0.0384116
0.0112225;-0.0399539
0.0158529;-0.0452787
0.0184776;-0.0483233
0.011581;-0.0415165
0.0118313;-0.0417998
0.0132042;-0.0433589
0.017896;-0.0487376
0.020554;-0.0518106
0.0162381;-0.0449094
0.0164895;-0.0451943
0.0178687;-0.0467622
0.0225784;-0.0521689
0.0252445;-0.0552562
0.0254359;-0.0305115
0.0266677;-0.0319696
0.0229212;-0.0402254
0.024247;-0.041768
0.0192312;-0.0439415
0.007358;-0.0722629
0.0131911;-0.078606
