x;y
-0.26688756943205477;0.3948192725132708
-0.2670369980547575;0.4092813888244512
-0.40870017959119964;-0.07438093378278328
-0.4362556662179268;-0.059824252626545386
-0.2505598902810906;-0.09182931123893867
-0.29246485399204336;-0.1129268969401892
-0.43800183714661184;0.04981221720764996
-0.3452224203686922;-0.002092202391326184
-0.277107012365834;-0.1212538255988011
-0.3487588999217654;0.21262902871841594
-0.18168899774779027;-0.1302581878799861
-0.16723494741320255;-0.13841765685186486
-0.4122696712907259;0.14365897953582776
-0.2921033529391871;-0.2825714286084965
-0.2776174104695572;-0.03643872771932896
-0.2951096781875176;0.14368081589213835
-0.19497356607605698;-0.2377902217012702
-0.369139573226839;0.10168979922348384
-0.36113179214997493;0.006889128858832075
-0.3892593070536207;0.2377645043114705
-0.38697648609352486;0.12883027938460942
-0.18034617315543616;-0.24556017740299146
-0.17458824394623207;-0.24862550259845112
-0.21710240405575565;-0.22607937995109656
-0.3707289945454596;0.1894721523952969
-0.3434223753849656;0.17306335140348125
-0.41026019054762636;0.03440459298642257
-0.3174140499849849;0.07163397765977138
-0.34676865102293225;0.1050310065543666
-0.34340674805624394;0.2092789503473382
-0.3678376705774751;0.014210796665119485
-0.36682224650348544;-0.07297205454662399
-0.2035611632369255;-0.11797791223911724
-0.4147306532538647;0.2533962869334577
-0.3656466737060958;-0.24647809999756592
-0.4069204413049092;-0.2906016522526967
-0.34322752353988245;-0.32075356059851556
-0.3599133063839764;-0.10031115242156144
-0.3649025069268443;0.22269224042275368
-0.3823120708723557;-0.3022481748633245
-0.293946340315024;0.05784985721494166
-0.4402004153936546;0.15992072956930706
-0.43411242058216654;-0.2777373089846533
-0.3187138198085832;0.15809629086671567
-0.3627941818531422;0.11455223945092904
-0.34145609836110835;0.10186354853976447
-0.17434214752840566;0.23037354998895712
-0.385142383428715;0.020375960071723733
-0.3380668742017625;-0.32319757273379573
-0.3399488175614578;-0.0050777436041115976
-0.3837549676258271;-0.0876125146952099
-0.3150431455231475;-0.2712934287834672
-0.3587999209300262;-0.31337947131934135
-0.29306507894782696;-0.027683647306891383
-0.17550413674952828;-0.248137648944299
-0.16245098087644783;-0.141126549205411
-0.442853432392419;0.27051534552645146
-0.16154611211350434;-0.14163940607211534
-0.3163981377385249;-0.014528951641889937
-0.34411817652567955;-0.10875465918668825
-0.3408297462979024;-0.0008368440398719756
-0.33996084963395806;-0.08734217054557473
-0.14455139837555073;0.1322533799505997
-0.33907269159582937;-0.2594992774591779
-0.3156650429753209;-0.10039969630509765
-0.34198324151694426;0.08596259685420411
-0.26463240321420595;-0.20108389776486732
-0.3388828742239256;-0.11155898715231351
-0.2769214841352933;-0.2900460419092884
-0.19423324577032708;0.4428292312225885
-0.22161220574658722;-0.1192396892733999
-0.2798468934649608;-0.18889822940431866
-0.12294685575703505;-0.01056028887711896
-0.13075738412179708;0.049289027015092336
-0.001112110518220828;-0.022906641595680587
-0.25017958230984044;0.0038242266275756126
-0.07140458790926771;-0.0031273312695173834
-0.1229468557570351;-0.010560288877118943
-0.11579398325278294;-0.022796330406118184
-0.05274664858440608;0.21849365200025106
-0.1229468557570352;-0.010560288877118913
-0.138693366762327;-0.2437697417457246
-0.12921560771091556;0.06843045098888142
-0.20264104048677586;-0.1132554633956072
-0.2848224522320423;-0.29396299021117417
-0.19727560766836594;0.09858295886538089
-0.2026410404867758;-0.11325546339560716
-0.13465724213154137;-0.1325834309987255
-0.2026410404867759;-0.1132554633956072
-0.27596775696494086;-0.09216265530661948
-0.1452372470499021;-0.09337758860142494
-0.20264104048677598;-0.11325546339560712
-0.21217546664851913;-0.13700399313240647
-0.22253491534590747;-0.11871607045957211
-0.28079741003627257;-0.1883907630076465
-0.12382586080083456;-0.010009779858310811
-0.13164814097009822;0.04986106633910913
-0.0019280156819253835;-0.022369956748378852
-0.251124511699308;0.004389395269513244
-0.07226100698485909;-0.0025766373176684828
-0.12382586080083463;-0.010009779858310728
-0.1166702469293435;-0.02225006381572445
-0.05361223871845672;0.2191153812127087
-0.12382586080083458;-0.010009779858310754
-0.13956243928526268;-0.24329451254611115
-0.13010130639113038;0.06900623356058642
-0.203554739007492;-0.1127313291474503
-0.2857681843908324;-0.2934896677226001
-0.19820718534931392;0.09917782174095768
-0.20355473900749207;-0.11273132914745036
-0.1355324971462042;-0.1320719322132159
-0.2035547390074921;-0.1127313291474503
-0.27692258943057524;-0.0916250838206663
-0.1461220161272461;-0.0928513566821836
-0.203554739007492;-0.11273132914745033
-0.21309720648986005;-0.13648527618788303
-0.22741262319344047;-0.11595056509780051
-0.28582143714546626;-0.18571017452087865
-0.12847364138747588;-0.007102926062573043
-0.1363578198272026;0.05288113118918967
-0.006243791355952887;-0.019535883727487924
-0.2561191439318237;0.0073734206070076745
-0.07678995476341459;0.00033115769903424493
-0.12847364138747586;-0.00710292606257308
-0.12130362059272472;-0.019365516805376775
-0.05818955993944568;0.22239671401240907
-0.12847364138747583;-0.007102926062573066
-0.14415785467087758;-0.24078351565432055
-0.1347843582729851;0.0720459656838524
-0.20838504565001997;-0.10996313069941202
-0.29076696196072543;-0.2909885981804833
-0.20313172887103592;0.10231790318318283
-0.20838504565001997;-0.10996313069941205
-0.14016053998861555;-0.12937024355542287
-0.20838504565001995;-0.10996313069941192
-0.28196930915419327;-0.08878615907861905
-0.15080010316049755;-0.09007217345858756
-0.20838504565002;-0.10996313069941202
-0.2179698476285755;-0.13374554257682772
-0.23400414389502483;-0.11221990933634557
-0.2926089195440275;-0.18209304619605865
-0.13475734233449474;-0.0031833487607304525
-0.1427245778572202;0.056952118998043984
-0.012082909936087897;-0.015713880250643384
-0.26286727068533;0.0113964382309775
-0.0829145417116721;0.004251912404965775
-0.13475734233449477;-0.003183348760730414
-0.12756807377446394;-0.015475770832034282
-0.0643792338184399;0.22681709405968903
-0.13475734233449477;-0.003183348760730532
-0.15037116181076463;-0.23739341448071055
-0.14111542657349357;0.0761432163059275
-0.21491312159430542;-0.10622891798315165
-0.2975204349839734;-0.28761151687145303
-0.20978642428682398;0.10654941734829618
-0.21491312159430556;-0.10622891798315164
-0.14641779303816185;-0.12572516426381442
-0.21491312159430553;-0.10622891798315165
-0.28878713766757264;-0.08495717215789775
-0.15712433100990358;-0.08632338754207816
-0.21491312159430553;-0.10622891798315164
-0.22455467679884872;-0.13004934567801804
-0.2423858719779419;-0.1074865222456522
-0.3012369969147473;-0.17750205847788592
-0.1427522866777071;0.0017869246582859742
