0;1
-13.987719;43.3254
50.57887;46.208046
23.370512;38.457157
-63.23739;0.28771362
55.838154;-31.30412
-27.146133;-25.211374
-15.884169;-37.033092
26.097216;43.908424
-26.37659;33.035583
-68.698105;-33.033154
18.74755;6.2417855
17.292953;-3.3323104
25.643768;3.048693
3.512864;-42.857105
-30.65265;-21.687838
66.010185;33.74288
-0.561208;-61.4249
41.261974;-25.844168
-56.178516;61.653217
26.49637;-11.760905
47.23555;26.082726
-54.17732;37.983963
40.57309;48.505924
-23.086376;74.32149
-30.308704;-9.311655
-18.39609;-77.20165
-57.934727;-20.624414
50.93397;20.289417
-23.960207;49.820942
-28.102304;-12.492714
5.286765;-19.956268
-19.139498;-55.527157
-23.552528;-21.408352
-15.833402;70.253204
70.54756;10.5383625
-53.86309;-16.552757
34.29222;-33.73922
26.672344;45.70548
-59.3418;-21.06174
-7.825713;-27.960218
-15.201578;-34.862354
-18.452192;-2.823727
-50.88477;-59.659355
-57.91649;-1.7979271
11.338841;17.193016
-71.08221;-13.740947
11.243207;7.755722
57.89466;24.585333
-47.701862;-35.89875
-27.354532;-10.015125
6.2163677;-63.341324
70.46356;30.79599
-13.79358;68.96457
57.727585;37.18747
6.1589203;13.303306
-22.499546;73.03167
-27.391825;40.969307
-47.893005;-5.0835533
41.475834;69.19705
-34.02832;-1.906171
-55.486687;20.246632
60.205803;-31.475304
13.3263645;-72.08046
-34.619373;41.364784
-47.74057;43.185135
62.292973;-2.4213433
28.781204;-51.132084
18.53407;-9.492404
22.745342;-1.8883318
-23.061285;-73.125984
-47.989193;-17.211008
8.662495;-68.603004
-57.656605;29.569237
22.023397;-8.822242
-44.829243;-23.691904
-6.5789595;-33.840687
-16.490776;-78.76332
-35.838253;55.0398
16.272482;55.085552
28.995108;-6.0303764
65.013115;29.942862
-1.0635978;-4.2451434
-15.29283;-75.0601
-38.845253;3.5771828
45.31192;30.447847
-27.365448;-48.90349
-34.301064;35.786713
20.859814;29.093721
-45.38353;58.738094
-0.34932974;-54.26556
23.316502;-65.739586
13.930972;-16.399893
16.027037;-42.37807
-52.687424;36.325336
11.939077;48.904366
-31.286457;-55.097977
54.6404;-0.4272932
-20.002659;-20.982845
-20.7563;30.479828
60.766933;-30.893692
-72.64769;-13.762994
6.6994185;-9.312118
28.390429;-26.865255
52.846077;17.12527
44.333305;63.775276
33.305733;12.639912
-55.804676;38.71756
-48.715588;-25.625858
-25.996702;-55.364307
75.54495;-6.734314
-33.114758;11.036988
41.418663;-46.122543
25.013432;-68.33094
-18.210642;-2.048115
-27.915754;-60.748474
-6.9049697;-53.240322
-44.839783;-20.251137
-17.937311;-55.096848
57.66179;-12.493337
19.66718;26.26919
2.7797985;-68.49585
74.28604;-2.9025993
-54.8697;59.937553
-34.311333;-4.123105
-29.497053;-12.070017
-61.354034;-31.57317
-11.948018;-66.7381
33.42328;-18.948772
55.56403;-34.37401
29.124657;-52.456074
23.498337;-12.872714
-53.875484;-22.525284
32.798393;-32.145767
35.761078;-30.345627
16.332;55.41041
39.71231;-60.559464
-29.381628;-18.073933
-62.153168;18.341978
-23.834501;51.765514
-25.535637;-11.824269
-57.798893;-26.832876
-56.616993;-44.553574
11.298345;-55.780975
-72.3361;-30.662838
-46.41864;-14.484176
-12.791454;-41.615086
17.536186;35.37475
-1.7465408;-42.284626
0.825216;61.017506
-52.690952;60.210857
45.68452;-47.20816
-24.351604;-15.20041
-54.442505;-25.231476
-42.20785;3.018809
51.163708;17.961485
42.33875;-15.107129
-4.218834;3.3552635
43.775593;22.67337
32.12097;-69.02104
31.512512;-46.901054
8.3506975;-61.604435
-14.576512;-42.11904
71.24991;-20.910597
-33.10534;10.912554
-54.344116;6.755866
-13.0845;2.778125
-72.793846;-20.45248
36.841843;-48.64428
-29.371456;23.22139
14.1192045;50.887203
-38.601234;-42.53182
8.503414;-16.220366
24.828518;48.953995
26.17549;-14.127937
-56.275543;-24.988995
31.62882;-64.762405
-35.813198;-11.98199
-8.1396;-48.88255
18.070684;56.25596
-33.495678;29.74607
-7.839576;-27.878824
49.17015;25.455479
-43.95481;13.366195
-73.608734;11.688233
-47.151257;-50.97676
-7.487251;36.409725
14.923496;-9.51183
38.026844;61.625595
-64.62524;19.399916
31.977774;68.26505
-33.354706;-26.136858
6.9610596;11.272431
1.2371097;-19.261818
12.35669;5.2098765
61.399097;-27.695456
38.938686;70.48249
-6.8477073;72.810745
-10.512788;-12.28298
-23.735222;76.55686
55.948936;54.048164
-30.369486;72.76454
-10.778407;-38.77114
2.5486093;-21.401459
-31.36574;-48.30789
-38.372154;1.0244188
68.1371;-44.945198
61.677444;1.395683
-49.55143;37.740948
8.311453;43.473755
-32.02974;61.47496
-34.86077;-18.398046
-52.650097;55.837036
-17.034792;20.528067
-19.04707;-50.539482
-18.04975;-39.620514
71.600876;-25.766191
-64.50517;49.95601
-21.118225;-55.376366
-17.070896;35.980976
15.396907;-22.79554
-5.519312;48.888683
-2.0708854;21.88062
-0.525334;23.382502
12.356146;26.20368
54.818172;50.60168
-8.089409;7.0624557
72.39196;-20.710493
52.23116;-43.99375
-17.87508;-55.045185
51.23708;34.095955
-18.115372;-10.38168
-5.2760363;-49.72601
57.407936;-20.008135
