x;y;z
-0.698735928874025;-0.3711268626171923;-0.18406685478663884
-0.6393954651396054;0.8614255518061096;-0.008234828964568985
-0.4578319270135809;0.3712157505537814;0.009403447829992988
-0.08435065385311957;0.23733618596550085;-0.3654094271807605
-0.4864653130287177;0.17749242802789686;0.5053733368792449
-0.0613366511232917;0.18334926793189302;-0.8976003331667612
6.180860022978668;-1.254120085419751;4.86088476459942
-0.6938561199126265;0.02199644270849584;-0.0313414026019515
-0.4961012020690206;0.6951386921339917;-0.16938673235971505
-0.6767265650657527;-1.057952609186929;0.5534658510160528
-0.5894780189599571;0.5494997520143001;-0.3209510320398159
-0.4157663506445366;-0.2767194494818787;0.28983526617584016
-0.6090959326966401;-0.6247489930491564;0.15188403153511168
0.20088933831066672;1.046078829943506;-0.6602828170781115
0.2732151544445986;0.11274537116529434;0.039275227675245
-0.2152620413309637;0.6256193251064145;-0.05114219621221682
-0.36949483294309343;1.9706542093782817;-0.08370697467927586
1.7689839015205615;-1.5765360393273895;-4.236090439563074
-0.7471352418701362;-1.3998629514431098;0.1906536450024055
-0.752077240823757;-1.3237118355072028;0.1581377155616551
-0.3707143558278235;0.14431071021437866;-0.46211554649608316
-0.72091072809749;-0.5387413320592151;0.08573993042877716
0.028051690516032138;1.6672629008643656;0.22020731101759677
-0.6128574884705454;-1.700546463337786;-0.16991192317058756
-0.6067281872630144;0.15618637062217341;0.03307511784047192
-0.13455116128743014;0.3010657307341869;-0.22743888162216375
-0.7302847901498797;-0.4879511459552481;0.0742665224102135
-0.42241870774145385;0.399276736311308;0.08787297627991128
-0.5693788708281228;-0.5206226375262444;0.694132048931173
-0.438993710583992;0.38903879234440025;0.054496902202063165
-0.44742594747677633;-0.6764114268770883;0.34713256405875437
-0.28577029989620123;0.4656581889001793;-0.1319255215591886
0.5681276926386225;0.09256854681502019;0.22591937472329998
-0.36182970528105907;-1.671363448122375;1.891626469756288
-0.6584003067784107;-1.6803918260810722;0.1856643311881319
-0.726392543115393;-1.2112652920760074;0.02496965860491249
2.049619467421585;-0.344893961896006;0.7651589331454426
-0.6912180915016639;0.22223421635090285;-0.7481956621794875
-0.740105278688211;-1.0068002537694005;0.03567551113239474
-0.5322307078786397;0.09440398660148945;0.2776638600027141
3.112287411435268;-0.63872049978657;2.349371149300054
0.3156289173684771;0.17432381145136325;0.2740792432576238
-0.6424512010218718;0.467089205256524;-0.028570565810453953
0.28760781091931537;0.17813649156733274;0.49474818850961655
-0.3140837737545306;0.8788505851422619;0.18749240452234037
-0.7576543576830371;-1.5127017021216629;0.21205615751337076
-0.4628107991853771;0.44933732538914867;-0.07274200208083807
-0.6814540522448116;-0.011217235372640758;-0.13353671140261408
-0.42532606147119884;-0.732557275031326;0.09277745263475055
-0.401152619309037;0.3944065131056316;0.10389084317898582
-0.06583377869916275;1.891732950550641;-0.039920744558607286
-0.0061418239152599705;0.22721833156000978;-0.2772852904395899
-0.647916923988516;-1.613367933496053;0.1661344876462053
-0.02445296740697732;0.5221377586638984;0.2097902108964906
-0.23501183653898236;0.376190168851474;-0.3385907807426826
-0.7202760105752529;-1.6473850320315322;0.206128003207908
-0.5641507008032701;-0.29751987980404515;-0.3311422854538782
1.7436051774225265;-0.31688599642572984;-0.204114777455229
-0.6151771568712004;2.2230463580285225;-0.24124089217173483
5.178652581838479;-1.2790840329916167;1.0495057442368714
-0.3905494687320352;0.21724836424991079;-0.14082458938166437
0.0032143485054389755;-0.03683732602570319;-1.4976229612909902
-0.23446650162930044;2.2750273026424135;-0.06110987096747881
-0.5135370215756111;-0.9479082695680934;-0.7187655590485595
-0.7295116345415584;-0.9644489981672782;0.21117462530765285
0.6467073281056032;-0.5105478152292771;-3.232470617042519
-0.6105151852419934;1.098952298135062;-0.2302426054360873
-0.7053379934310356;-0.38074835965909043;0.08289209864754014
-0.7161025744338605;0.060635090409081466;0.6384491596117486
-0.46360692864480635;0.5616368511608016;-0.2420659498873127
-0.7239881379596085;-0.5165535734695252;0.08174624863976428
0.3013960885599379;2.064975707277884;0.15991517091818203
-0.6264009764380986;0.09654752987920924;0.061060240814550776
-0.7099464908191632;-0.5771060948270174;0.16336698951002807
-0.28100655500673266;-0.6298509362838544;2.0412344646064327
-0.423101855602924;0.7323034172663231;-0.04470790492161157
-0.30591054123863504;0.23901040921300554;-0.7073471849910073
-0.7181869284479045;-0.6107272170087;0.12040768392031803
-0.2860775550223388;0.341522877174672;-0.10106199326530567
-0.7500898456719878;-1.3408469010855704;0.15685084977819436
0.9455173211291573;-0.40765203219567947;-2.9094123337714324
0.34327048086134626;0.1243468469416415;3.499743923462418
-0.32229546062496106;0.357302578083029;-0.14296376521980317
1.1970702339147488;0.07935826234378403;-0.3912727351626212
-0.17418736387331413;0.2465146938994408;-0.6595568278307841
1.0311292804956782;-0.027715778073850707;0.9783657551932541
-0.6855960628956781;0.10534018043109727;-0.05246576630292595
-0.6150036118821148;0.25761148258375777;0.017353927368730336
0.2082169911209757;-0.7549467943672973;-2.6116795088566853
-0.5201602405037945;1.0662467375277935;0.002838956880810246
1.5758249274870502;1.7535564520218652;0.7320518313684028
-0.6959751463316257;-0.25462760220627345;0.051871872949540564
-0.7248492473175571;-1.5089813871094209;0.08963983431596954
-0.7168284071836328;-0.7009712457725857;0.038370226188955185
-0.16206684578030023;0.24773279657149275;-0.6309841091083965
0.2630839173404178;0.0603974029907553;-1.2312368523258548
-0.514328836360925;-0.5463825962515425;0.6592093955315054
0.5882124614231187;0.07226916042592596;0.22271108860761973
-0.47542487560293245;0.38404915513913235;-0.24134568506723758
-0.43569323825797246;0.23863338732773762;-0.11665707527978089
-0.6856140837474959;-1.538401526118657;-0.0058358457779744115
-0.4514032068414592;-0.1477706216935189;1.2086133087140913
6.296678903825751;-0.40718659482350095;3.6620225396716433
-0.16144041168340365;0.287504326346092;-0.3763262041099285
0.2192493521287247;1.8695975456333824;0.004302775401364712
-0.709510087030508;-1.1634797873637606;0.30706708878801386
-0.6874263866154326;-0.5431850330856767;0.04318782103824463
-0.6912612520811912;-0.628263399175545;0.13028880571098894
1.2120387126457481;-1.0842638937528972;-1.9418851510170891
-0.7487606134419587;-1.3708277749504483;0.16896307119107412
0.9689007131623453;0.2389709134090252;0.4802963998435982
-0.44603424830444366;0.7225797603207377;-0.01111983698834035
1.5794430932924224;1.8991759050753678;0.9374039072410709
0.15885327056656745;0.22912197039409157;0.47858001565700936
-0.39222850183953567;0.38119423440893047;0.07192476307256256
-0.36350638997991525;1.5174673785346477;0.10871214375112792
-0.7110824715568537;-0.5684739590992508;0.13149167350997484
-0.43913222606742613;0.5223099543189881;0.05964936416020176
-0.538039196068796;-0.6814119438068673;0.2856297191562589
-0.1798057225322681;-0.23068822860205146;-1.082312224931367
0.11015830270170557;2.4646346317248544;0.014841616977716299
-0.7451706277615867;-1.4140378769243294;0.19577170248360118
-0.7525023271039205;-1.320460532641761;0.15121772428315436
3.609006648959578;-0.7973716456687813;-0.4996039170715894
-0.4055528317287298;0.38861262758422604;0.04270311422723718
-0.7552112505638833;-1.2497355131741517;0.11234801671217878
0.8709919668332202;0.018938654548381464;0.5875899624090966
0.9981829958051286;-0.10142487277019324;-0.12071179713614445
-0.618614718941392;0.4286053215363624;0.04284868144542568
0.05127009162479441;0.904261407729087;-0.9288101469405498
-0.6311067062402269;-0.9316233705025219;0.36718572677736516
-0.6746430603355851;0.0250498096205923;-0.003535448931075359
2.844449603794011;-0.6762300059074615;0.14845465791362397
2.817775550040827;-0.5280304713012131;1.238948587992155
-0.3614675578915782;0.34895164418124996;-0.2706292331315886
-0.45182425697075795;1.6022414425997151;0.047020154883886514
-0.3425872985270933;0.3489011197436876;0.33581694431345216
-0.5854025203120815;0.35948975140883327;-0.06344682475845285
-0.7317215417594679;-0.8866035483607492;0.04104792053652327
-0.13207467952196347;0.22928365959959957;-0.7146743899347356
-0.7496707848073707;-1.3455663478532223;0.16033906301721093
-0.7199797632512137;-0.5375855362522441;0.08445831227132108
-0.4254181855964235;1.5404076681709173;0.02525958623224788
-0.5901502459086607;-1.5573440564640653;0.33722795569972963
-0.5829255300984513;-0.33330819165671394;-0.11718199877034055
-0.5600195636622106;0.8549774673747422;0.1606288225274586
-0.4098365283167633;0.3357674404593647;-0.05213001270704285
1.5926569959568952;-0.08970863757645592;-0.8408349894907358
-0.49423696932224387;1.6746922253666399;-0.27495668675956353
-0.7038009399594712;-0.5942482502157955;0.17868819592076596
0.39374225464008;0.5560961253741595;-0.24065527092030345
0.03405302998180282;0.19849554973307434;-0.15620262372116842
-0.7008017577931489;-0.6358703788270202;0.0035324844603727627
1.9523596543694084;-0.4191463341653042;0.6862112077591416
