x;y
0.0027060922534827493;-0.00650947747484583
0.002706209374753954;-0.006508911161571263
0.0027299859737817626;-0.006393942211661063
0.002706356588007425;-0.006508199311329607
0.0027859269609176104;-0.006123446594305486
0.00278615357622397;-0.006122350616035718
0.0032793472334756582;-0.00788898239495273
0.0027768758071206427;-0.006167212140494083
0.002785888989032737;-0.006123629992707189
0.002727252685081949;-0.006407158693955129
0.006611201550849877;-0.0020236880828877935
0.005114155507234423;-0.0010936160420550777
0.002588931176789873;0.003558287575850396
0.002786137001937401;-0.006122430758888864
0.0027226036693733216;-0.0064296384446655835
0.002729342104433603;-0.0063970555624867495
0.0027297509119826265;-0.0063950788243048425
0.002535925106819297;0.0032820161409211957
0.0027061451216107866;-0.0065092217950778455
0.002706011109324344;-0.006509869856758948
0.003806366912477884;0.005649733137032744
0.003046910069184042;-0.005025488640955794
0.0018399725946553116;0.003846048567962833
0.002729024771449115;-0.006398589988171487
0.0034615060112784994;0.005782421791248199
0.0027858543697879194;-0.006123797388329718
0.006652452821279456;-0.002035193633564614
0.0027327045618740086;-0.006380796811059215
0.003861246411838883;-0.008516752115859182
0.002438144438323287;-0.0038536759333531387
0.0027052370048412907;-0.006513612837872728
0.0027052422653418094;-0.006513587403580631
0.002756477648879301;-0.0062658449516897015
-0.031362690302359254;0.028139644960673286
0.00653720265149192;-0.0019568706625669526
0.0027860873865895404;-0.006122670667494906
0.00387378381848581;0.007458335935897453
0.002786130359795107;-0.006122462876141405
0.002786131325415944;-0.006122458207017555
0.002726565316247528;-0.006410482383385079
0.007677689538858328;-6.488103497625139e-05
0.002851498930225387;0.0047544473985419635
0.0032939576819189798;0.005017303254359374
0.002759797343043336;-0.006249792974300863
0.002709760656347266;-0.006491739317847338
0.002785880838771998;-0.006123669402838184
0.00271846301780742;-0.006449660068927069
0.0027054686363895946;-0.006512492832210744
0.004789664383848756;-0.011626802353027946
0.002786001750392434;-0.006123084750900409
0.006372483893597158;-0.0026390372239687727
0.002762601882602273;0.00478349655234144
0.002870769874118733;0.004922944871806564
0.005082614345658783;-0.0041025109016263875
0.00110774226283278;0.004427098071199334
0.002718193145140866;-0.006450964997837293
0.002715219124060271;-0.006465345513807122
0.0027493072692666948;-0.006300516449604851
0.002773991987093859;-0.006181156498856858
0.0027859342200628025;-0.006123413869224182
0.002706481478841121;-0.00650759539248992
0.0031007579144749363;0.005726200993292099
0.0026380063720392822;0.005061323385955575
0.00627684198852023;-0.00268871736862049
-0.031362690238745744;0.02813964466668792
0.003347728084415535;-0.008713601488447267
0.006943253427426234;-0.0021710025843433532
0.0027053115997895598;-0.006513252149009812
0.003414516613431306;-0.009539867761128364
0.0027859710821730214;-0.0061232330422980865
0.002785919808201128;-0.00612348097147599
0.0027300375924835737;-0.0063936926151048215
0.0030594027001646464;-0.00517939316748694
0.0027562715435319766;-0.00626684156044199
0.0027262207595632514;-0.006412148444156634
0.002777339889286038;-0.006164968123988666
0.0027065399703018267;-0.006507312634936775
0.0027065810499134592;-0.006507114005267561
0.002705236275593479;-0.006513616378122002
0.002801534574172006;0.003854259304128056
0.0019318863968100434;0.003762736355006496
0.002731560273452882;-0.006386329875555329
0.0037759661348063796;-0.007838277215319413
0.0034389456647608376;-0.009833241464726115
0.0027297977744763216;-0.0063948522263371724
0.0027860050594763846;-0.006123068746712589
0.003993381772167024;-0.016639635335548526
0.002786102806066496;-0.00612259610485483
0.0031236142505100604;0.003856672634139035
0.002474396707827267;0.004655204085226018
0.004250369018951814;0.007689146005100776
0.0027848155629653843;-0.0061288204174189
0.0027063537007977747;-0.006508213328310622
0.0015512812682271066;0.0038041317726798547
-0.03136269030236944;0.02813964496067519
