x;y;z
0.00343553;-0.000154403;-0.000182703
0.00322619;-0.000154403;-0.000182703
0.00151367;-0.000154403;-0.000182703
0.00298498;-0.000154403;-0.000182703
0.00446319;-0.000154403;-0.000182703
0.00516556;-0.000154403;-0.000182703
0.000289448;-0.000154403;-0.000182703
0.00336397;-0.000154403;-0.000182703
0.00405645;-0.000154403;-0.000182703
0.00381919;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.0048717;-0.000154403;-0.000182703
0.000938334;-0.000154403;-0.000182703
0.0013098;-0.000154403;-0.000182703
0.0039174;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00349887;-0.000154403;-0.000182703
0.00333307;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.000462498;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00369271;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.0057716;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.0031512;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00114835;-0.000154403;-0.000182703
0.00368868;-0.000154403;-0.000182703
0.00320453;-0.000154403;-0.000182703
0.00291601;-0.000154403;-0.000182703
0.00409585;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00423763;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00497296;-0.000154403;-0.000182703
0.0040288;-0.000154403;-0.000182703
0.00183189;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00256985;-0.000154403;-0.000182703
0.00331411;-0.000154403;-0.000182703
0.00411256;-0.000154403;-0.000182703
0.00304711;-0.000154403;-0.000182703
0.00350379;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.00394977;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
-0.00164224;-0.000154403;-0.000182703
0.0022797;-0.000154403;-0.000182703
0.00240073;-0.000154403;-0.000182703
0.00186359;-0.000154403;-0.000182703
0.0029346;-0.000154403;-0.000182703
0.00391638;-0.000154403;-0.000182703
