x;y
0.524965917334421;-0.011407209624669745
0.5538680328383517;-0.0437073710805208
0.4120306588855574;-0.016849083192551483
0.4392437391772241;-0.015830139741930198
0.364319024625833;-0.01351402231998353
0.6302251118592667;-0.08849767554138366
0.02396587722410415;0.508312660694714
0.47741921132586845;-0.020345082090337932
0.5200765088563934;-0.08282192774510887
0.5048075433844184;0.009588372294155165
-0.25630901223558955;-0.032571759441905934
-0.1469931535900966;0.12772262986185015
-0.09456546681696629;-0.1378519963605632
0.6133591213551054;-0.027960543367895156
0.3986873588932939;-0.049941760709246906
0.2836919259603986;-0.012678889776840967
0.5425052906149181;-0.09120401441401774
-0.123818466963138;-0.04392025279740191
0.6059145856286271;-0.06400976658974597
0.5802673310830049;-0.09131127626343999
-0.15235537232404425;-0.02697690171111547
0.009359025843236923;0.7094478064402678
-0.19279945944586022;-0.08828835254029517
0.5723163524004429;-0.12352617781137376
-0.26285287776416877;-0.06531646441890612
0.4322311967161425;0.08099835919552847
-0.14364272281698257;-0.02733265947112273
0.45973216858167576;-0.03419419104534042
-0.1774550450811118;-0.03551329026492928
0.21668904497161165;-0.012044575002525938
0.48702476108683174;0.011368114836406637
0.48903376898900247;-0.02675056306974889
0.4172045850933594;-0.08535787588120264
0.3666176360689889;-0.08341832745256467
-0.2100811510336161;-0.006551802031689436
0.5352783270789114;-0.02543586515440291
-0.2575706673891422;-0.07041505640009835
0.6295205632053694;-0.026243956336499175
0.5499327179949497;0.053953512274337666
0.4733238810430955;-0.04888876646731227
-0.1341988861677311;-0.10539305257265263
-0.16081961119616425;0.029391527359300996
-0.24528762586493064;-0.08493442239206823
0.33799244262267875;-0.115806151671692
0.5873987657241568;-0.11924042435749568
0.3542464148737597;0.09646983712040133
0.36711169980437597;-0.014602322730393644
0.5250953831034253;-0.11472355155838809
-0.2391848239875976;-0.07334774030977168
0.4462100431266232;-0.040931035974373
-0.14885503934189762;0.1448990584475507
-0.05623347775540325;-0.09894996603070273
-0.17536720991747495;-0.15858533827869922
