x;y;z
0.5415143152032826;-0.06266353315936432;0.27400338022432014
0.5571002648353716;-0.12939705596453072;0.2673445326261589
0.44281166517756293;-0.1191331253221562;0.12957359644241123
0.4593148252607395;-0.1118087226339102;0.19651404433799527
0.4092559662157544;-0.017991724641249894;-0.31517828656682023
0.619800374732273;-0.12003150998168853;-0.11286200594115729
0.19803397736544587;0.5832099163830364;0.04131471960822095
0.48865476227596494;-0.031059492919008804;-0.07976965219014677
0.5335312619192496;-0.10691041969039551;-0.31801981926523715
0.5510738969142641;-0.10568725807930719;0.136985509200712
-0.26793972313467496;0.03350486875165505;-0.005995307000449938
-0.11109264777589532;0.17052249116408016;-0.0027425316540542477
-0.1439341101867674;-0.18551522957209896;0.022639514246472654
0.6113493773134177;-0.05549450001190659;-0.005223087042201476
0.4398051291713927;-0.14735191163797595;0.38682764587434015
0.32755653689199166;-0.10000040203969186;0.17864337736735042
0.5496262228260088;-0.15318280844447468;0.056889874323533984
-0.10584625476828655;-0.05497456562172314;-0.1032258971093027
0.6113609460754477;-0.13409799619538898;0.3501948872815526
0.5996862045246715;-0.19633398539114325;0.10897895219804592
-0.16090539877508542;-0.02713224025821783;-0.03768525217661809
0.21765066141526312;0.703588530779403;0.06048789031779464
-0.2232476505382061;-0.11670563498291894;-0.0739912869060233
0.5729898264982435;-0.22140159022501862;0.0906146121599651
-0.3163869981946648;-0.10191683139030162;-0.014946872003212352
0.48006295363001483;0.07607585200966885;-0.09299293621808238
-0.15598778871323044;0.025457064349267824;-0.1519177627168162
0.4951374221415875;-0.10634253643507252;-0.02420120970331825
-0.19829710290702413;-0.07121951049708143;0.0984817263846347
0.26084448779390584;0.002322800833731929;0.05753146783063909
0.5087936845115902;-0.05289558132046431;0.4400703332313132
0.5052657770661892;-0.07899227040550874;0.29461124564380364
0.4089830137566911;-0.13328901713225513;0.041210053910393986
0.35438277834193155;-0.07632184545637123;-0.3209628919656632
-0.23344591543228668;0.070658180555196;-0.041652021173055206
0.5528180915723194;-0.05189632558189061;-0.1878648693683463
-0.32856368160155447;-0.07418252430540216;0.05559759563172341
0.6358748245118757;-0.06741033138678759;-0.12338136669859857
0.5661159792392736;0.039627275438383146;0.06934021384589607
0.5085873877499275;-0.15070307645162037;0.32141515337246224
-0.1604465852831648;-0.12370112779079132;0.01872035928420049
-0.13166321119630642;0.026223977484777568;-0.030574568761896428
-0.32153441773239794;-0.12050983580734925;-0.050075739389084155
0.35168878801431624;-0.152559923792217;-0.1456996344620112
0.5881555639787561;-0.22706046662425405;0.18688944692514725
0.3912618398233544;0.11147218725297665;-0.07486322243731285
0.40694542011967666;-0.09309272998683828;-0.06437401578166195
0.5098313665598934;-0.2040352841450193;0.09300841737919015
-0.24636665129246843;-0.07298081525705875;-0.03211393504348816
0.4633844215603961;-0.06543037571999928;-0.14823952904772913
-0.08679467508736954;0.2603955655290443;-0.021716820005779132
-0.06652092710439696;-0.18883619139944402;-0.027708012261530187
-0.2083839648059345;-0.16952935486878487;0.07158502419603734
-0.11820687483295629;0.2029157789002282;0.0217612039898507
-0.22036813453480483;-0.13569477694375495;-0.06405282965466905
0.5310223718860309;-0.17049096472360495;0.4739941661542746
0.3976649044774428;-0.1886914263698511;0.09737470528159758
0.36410161392385515;-0.20144921885812808;0.11702411471451622
0.4688743363310053;-0.037693207828560275;-0.05802140800073988
0.2998827465695737;0.07849934315087255;-0.2487560957286408
0.5713309546473704;-0.2520060880389565;0.32504951585634345
-0.037817399525612354;-0.11686870190033537;-0.22949264169524744
-0.24098934714297823;-0.1486925595734355;-0.042978079184945624
-0.09919912583078246;0.3023653212533317;0.015852157577864023
0.22415468640536695;-0.08786623658606146;-0.3088980471051764
0.22812731203622916;0.7149071221803891;0.07945831997027793
-0.07920229469397723;0.3362321219475232;0.003924407022462995
0.5952300317515514;-0.15448972079467058;0.42059366551183913
0.18770294024110837;0.6018458611409463;0.0584754062338188
0.47815375568634705;-0.08589250134146957;-0.25252771513122607
0.5173100032047987;0.004814172427398013;-0.29672436141356834
0.4805967888520194;-0.19086172427638212;-0.018004882689749604
0.17548580149940374;0.469491933138808;0.028645071684836425
0.5584720193626863;-0.02892095914184083;-0.09359346340747006
0.3710813384159914;-0.19915662827023986;0.15434994409330152
0.5236513888535909;-0.015800305327296888;-0.2184276794353847
0.48525466354292884;-0.09185655109663718;0.333796177339581
0.5391748958987894;-0.0950126382071068;0.37055158994248805
0.582868485778881;-0.10369001496589393;0.25032610257641724
-0.07453536373949562;-0.10599796955082272;0.014906597807038667
-0.08557482387220505;0.009879205002872139;-0.06078096828299344
0.4518373383569149;-0.20864044343393592;0.05193492349887889
-0.17254015772555223;-0.07067096092033033;0.05683204520088368
0.1842897701826642;0.5999560042145814;0.0661813280226992
0.43793214312069034;-0.1034989154052779;0.04268718330153371
0.5294662933880453;-0.07724580244620806;-0.2873141792262215
0.247286078875997;0.5263724316557664;0.039989901641153756
0.5495374737793606;-0.05900216986259139;-0.07974434219554491
-0.16312119399164912;-0.1222600957905342;-0.15127064917545968
-0.14377051734860988;-0.1416223189617188;0.16215252533624647
-0.24565148211371454;-0.08581675758701515;0.011349625247699459
0.4619843783749624;-0.09372241991980548;-0.2712991403589631
0.5260861692368781;-0.06506967330406813;0.15181193416711128
-0.28274139395000136;-0.004151620675294599;-0.013394592602228418
0.4376296279878184;-0.12195861762263946;-0.42693257633039533
-0.24925123098253973;-0.008116740352043218;0.06673498892690742
0.10032699352704477;0.47655054552268594;0.029033876131886075
0.561721970923148;-0.23569695337029978;0.2772761317417662
0.17672437871627034;0.017300615735107102;-0.09759984817897617
0.1287105482708753;0.3953238279622729;0.022416574506574177
0.5515042769152394;-0.14958630943091855;-0.05448662791232377
0.4774550698149773;-0.21756557025420092;0.1041558510395269
0.2800243567103742;0.09277546141288742;-0.17995148456971374
0.4653673145320148;-0.14891169038744825;-0.3164523626381043
0.22060897962414844;0.7511977499051243;0.07679198946310975
-0.11025812164710991;-0.07434413169958978;-0.18253991175759288
0.5355248690268032;0.04165177820043779;-0.20300000276581553
-0.3988588267181173;-0.09453529523674772;0.0645058206960602
0.33928446787243616;-0.1223232953665009;-0.1204543285344981
0.547779599582141;-0.15247937806306133;0.1349743473920873
0.2285085468648873;0.758468424791856;0.06653478952882524
-0.031035903197827484;0.3272796920513857;0.010735373533980595
0.4595972389106626;-0.1015239295299613;-0.14479094844212329
0.5906673232478888;0.06544733752454289;-0.2080079694290934
0.5472528141306751;-0.14217488505307413;-0.06437274698255227
0.43730497698769577;-0.1531143425015967;0.364494075252278
0.4834071462556398;0.3197349073087866;-0.024761954819566518
0.38853225494383103;-0.08658318872169969;-0.2967935121853642
0.6115274366180422;-0.16564360369098766;-0.16502294762253586
-0.07715043651779588;0.3705304730205214;0.0006458353057040041
-0.2460629756141834;-0.06177701820325596;-0.01562861706978021
0.6017185400841545;0.05809912265395811;-0.21132449491611482
0.45362563537413664;-0.12057550185964153;0.3151532672852838
0.6300725464439241;-0.11585103038682426;-0.22048577426324104
0.21926220523939355;-0.012722962545473171;-0.25890372763744807
0.5720528808200463;-0.06341451859895318;-0.11686623210353866
0.41909569373415456;0.05486156260692028;0.041845465428307346
0.3485980388278747;-7.967302209986393e-05;-0.09620428612191195
0.642428308799039;-0.040945165749453;-0.11818939670713699
0.20759700169009046;-0.1256181774833149;0.11275847130126247
0.4636823227573447;-0.05869845278896432;-0.25489164658675245
0.20312339314559327;0.6176608568843032;0.05624235048456065
0.4985728525777338;-0.09884965781660292;0.326592032233224
0.45496606511215715;-0.16336645773005062;0.3196204405061788
-0.2794369278325227;-0.06977407474754599;-0.013906146475648778
0.6062674190449001;-0.05753202955885372;0.06334514705859676
-0.37027614127258723;-0.11841969445037519;0.007753610244700925
0.5259674763610248;0.19070050961489393;-0.13354056981878307
0.33419982588580266;-0.13041229035683796;0.04798377648889243
0.4360370186129321;0.10135666800383702;-0.03391316530484812
0.4978527331741336;-0.11680457240156163;-0.33391459328334966
0.5844207305303651;-0.022027671359889953;-0.33306261054370945
-0.10046398938268347;0.026937909944372868;0.021391433685049085
0.6464119164178237;-0.11732793241418125;-0.05162472644816453
0.2774602060229899;-0.09599673895295874;0.23021258364857866
0.3346406457993262;0.0694138706116457;-0.17720931638185042
-0.11081077899880547;0.26841579856797704;0.01459120393326579
-0.2700191060248103;-0.037803164276053576;0.00999625052368319
0.6141639687653888;-0.14859375333976718;-0.2791485128099345
0.5040641547611336;-0.10928523169159238;-0.30748521005330337
-0.15598778871323044;0.025457064349267824;-0.1519177627168162
0.5701970007040901;-0.2029484030026101;0.21532935917138318
-0.18319344610608623;-0.14439801217105197;-0.04735489472813259
0.49502172461715443;-0.1319942866795955;-0.21123153372893483
0.5120581647440708;0.09725823150320675;-0.08081249915230403
0.33393240050953815;-0.10937272704495718;0.22697455522326868
0.6125763853837105;0.000572885844874825;-0.23232548842435544
0.5659882232651151;-0.09733535610335824;0.10021823860368101
0.4181618914350938;-0.056185029935389576;-0.18811996128197653
0.21215299299951415;0.01242037560457639;-0.2554640023031767
0.34161064650008643;0.09703415707415303;-0.07313946984816298
0.5811711474184122;-0.061240443369677794;-0.052327377253047716
