x;y
2.102263328377295;1.362311778895565
-0.23242839795735087;-0.052712605143965564
0.13519260339306727;-0.07944100312074115
0.3018169892269292;1.086641605211367
0.3018169892269292;1.086641605211367
0.13519260339306727;-0.07944100312074115
0.06827934339969845;0.372958498952405
2.102263328377295;1.362311778895565
-0.23242839795735087;-0.052712605143965564
-0.30014786514454866;0.015992935822670352
-1.2986964977756896;-0.7754888030423764
0.0019736203233808036;-0.18921517851446568
-0.898358575755394;-0.6096013627348537
-1.1670176468791378;0.4018840347818128
1.8365155387181613;1.0630915548743796
-1.0994814794038728;-0.01673624717295179
-0.6317256435990546;-0.23581027114677403
-1.832060147417538;-0.5579126846401192
-0.9986734741539416;0.2668267510497341
0.26822359788288536;0.37118563304737945
-1.832060147417538;-0.5579126846401192
-1.16511774484733;-0.12330764255152776
-0.5657935760510461;0.14009959014545498
-0.3296304998513477;0.11321862259836761
0.13258786694053065;-0.014092477534954627
0.26828536342850495;1.7026706899927566
-0.5654057222439867;0.2900954188682667
0.46734006750747575;0.3727943984562023
-1.0989335635660638;-0.0715289393104574
-1.3652096408229808;-0.04332650296461268
0.901359441815651;0.2817614972245787
-0.4327816509728799;-0.9729879886599345
-0.898355025982635;-0.12324966225049629
-0.2655155525863463;0.2710469319828023
0.5018455573827251;0.9725210659790047
-1.3992256403679242;-0.15656652132470508
-0.4311150604296488;0.35947940268161416
-1.3647755270421191;0.33026355795723944
1.736012553647268;1.069393617394095
1.736012553647268;1.069393617394095
-0.32969750313291996;0.7426362172639677
-0.32956530911939347;0.7517173702655019
0.23530097365036962;0.510528810032564
-0.43151990394570666;0.3535279378238323
-0.4314372250771355;0.3602223561765053
-0.5315415087116822;0.5514219313118838
-0.2308367320401972;1.2015075779648
-0.2640080263086763;1.1928184751679212
0.23530097365036962;0.510528810032564
0.10120094866508433;0.4162258173832819
-0.9993534210881863;0.4672890781323661
-1.0981917368937393;0.07917011366639636
-1.2321438667934799;-0.3620405424072317
-1.1990546097071333;0.13508412857601887
-0.5629036922372771;0.25962966852758046
-1.2977560247218052;0.7012380864845886
0.5028552736737727;1.3691490406588471
0.8350770695613315;1.0220915941505113
-0.5316797991780191;-0.3053608109840795
-0.6984817478497574;0.18157233614506224
0.13620462986346618;0.20856753674775982
0.8350770695613315;1.0220915941505113
-1.230903988526901;0.1230399065994674
-0.5316797991780191;-0.3053608109840795
-0.6655462703445691;0.0835734009812841
-0.4312321369650049;-0.05897224793866305
-1.4649613753185189;0.193901106675048
-0.8976737832984067;1.2206356900106434
-0.6988940071787785;-0.2359103062720535
0.5018668590645613;0.11948911596184777
0.3027870643251813;1.6816237769886595
0.3680564139357285;1.3288212778480184
0.5664519017459578;0.6583262719188676
-0.19767085954801142;-0.6713112567681222
-0.6988940071787785;-0.2359103062720535
0.5018668590645613;0.11948911596184777
-1.6330840731284988;-0.22878350903499117
-1.1659669684914495;-0.7227850386825455
0.4690204851599311;0.09991852364168415
0.06941887570134325;-0.19524593877317223
-0.5987535182569678;-0.12690056763818844
1.2694731028030752;1.1737100444647879
-0.03132682819712365;0.723150633409081
0.6346713330131672;1.1610280407802116
0.9034416459545421;0.9999029340752182
0.9367057778431482;0.9371902201576621
0.9030906392039558;1.0198281773464
0.83557769556094;1.6513666453153373
0.9034416459545421;0.9999029340752182
0.9367057778431482;0.9371902201576621
0.9030906392039558;1.0198281773464
0.33571065810732315;1.8962312826625294
-1.5661866804398352;0.40245887903436894
-1.5994589766253637;0.4382980753856178
-1.032499505468914;0.5672593853296571
0.7362691281422379;1.9550435785267026
1.070095962958171;0.9769204913851165
-1.1319315152273082;-0.5159338168157441
0.30327522432942816;-0.3753767259674022
1.070095962958171;0.9769204913851165
0.936545631873977;1.4036436368138256
0.5019105381996755;1.1545003107947742
0.76803585528854;1.1686199374110684
1.7696734080480825;1.2259812734282087
0.936545631873977;1.4036436368138256
0.9023769165174911;0.5267566145918583
0.5019105381996755;1.1545003107947742
1.4359237586065094;1.3597469440060956
1.4359237586065094;1.3597469440060956
-0.6647243620444914;0.6128396981662246
0.4029224486691634;1.2762737498890715
